dteday,season,year,month,hours,holiday,one_of_week,weather_situation,temp,atemp,humidity,wind_speed,casual,registered,count_cr,humidity_category,category_days
2011-01-09,Spring,2011,Jan,9,No Holiday,Sunday,Clear,0.12,0.0758,46.0,0.5224,0,19,19,Ideal,weekend
2011-01-09,Spring,2011,Jan,10,No Holiday,Sunday,Clear,0.14,0.1061,43.0,0.3881,0,49,49,Terlalu kering,weekend
2011-01-09,Spring,2011,Jan,11,No Holiday,Sunday,Clear,0.16,0.1212,40.0,0.5224,2,47,49,Terlalu kering,weekend
2011-01-09,Spring,2011,Jan,12,No Holiday,Sunday,Clear,0.18,0.1364,37.0,0.4478,4,79,83,Terlalu kering,weekend
2011-01-09,Spring,2011,Jan,13,No Holiday,Sunday,Clear,0.2,0.1667,34.0,0.4478,6,69,75,Terlalu kering,weekend
2011-01-09,Spring,2011,Jan,14,No Holiday,Sunday,Clear,0.22,0.1818,32.0,0.4627,8,64,72,Terlalu kering,weekend
2011-01-09,Spring,2011,Jan,15,No Holiday,Sunday,Clear,0.22,0.197,35.0,0.3582,5,77,82,Terlalu kering,weekend
2011-01-09,Spring,2011,Jan,16,No Holiday,Sunday,Clear,0.2,0.1667,34.0,0.4478,13,79,92,Terlalu kering,weekend
2011-01-09,Spring,2011,Jan,17,No Holiday,Sunday,Clear,0.18,0.1515,37.0,0.3881,3,59,62,Terlalu kering,weekend
2011-01-09,Spring,2011,Jan,18,No Holiday,Sunday,Clear,0.16,0.1364,40.0,0.3284,4,44,48,Terlalu kering,weekend
2011-01-09,Spring,2011,Jan,19,No Holiday,Sunday,Clear,0.16,0.1364,43.0,0.3284,1,40,41,Terlalu kering,weekend
2011-01-09,Spring,2011,Jan,20,No Holiday,Sunday,Clear,0.14,0.1212,46.0,0.2537,0,38,38,Ideal,weekend
2011-01-09,Spring,2011,Jan,21,No Holiday,Sunday,Clear,0.14,0.1061,46.0,0.4179,1,19,20,Ideal,weekend
2011-01-09,Spring,2011,Jan,22,No Holiday,Sunday,Clear,0.14,0.1212,46.0,0.2985,5,10,15,Ideal,weekend
2011-01-09,Spring,2011,Jan,23,No Holiday,Sunday,Clear,0.12,0.1364,50.0,0.194,0,6,6,Ideal,weekend
2011-01-10,Spring,2011,Jan,0,No Holiday,Monday,Clear,0.12,0.1212,50.0,0.2836,2,3,5,Ideal,weekdays
2011-01-10,Spring,2011,Jan,1,No Holiday,Monday,Clear,0.12,0.1212,50.0,0.2836,1,0,1,Ideal,weekdays
2011-01-10,Spring,2011,Jan,2,No Holiday,Monday,Clear,0.12,0.1212,50.0,0.2239,0,3,3,Ideal,weekdays
2011-01-10,Spring,2011,Jan,3,No Holiday,Monday,Clear,0.12,0.1212,50.0,0.2239,0,1,1,Ideal,weekdays
2011-01-10,Spring,2011,Jan,4,No Holiday,Monday,Clear,0.1,0.1212,54.0,0.1343,1,2,3,Ideal,weekdays
2011-01-10,Spring,2011,Jan,5,No Holiday,Monday,Clear,0.1,0.1061,54.0,0.2537,0,3,3,Ideal,weekdays
2011-01-10,Spring,2011,Jan,6,No Holiday,Monday,Clear,0.12,0.1212,50.0,0.2836,0,31,31,Ideal,weekdays
2011-01-10,Spring,2011,Jan,7,No Holiday,Monday,Clear,0.12,0.1212,50.0,0.2239,2,75,77,Ideal,weekdays
2011-01-10,Spring,2011,Jan,8,No Holiday,Monday,Misty,0.12,0.1212,50.0,0.2836,4,184,188,Ideal,weekdays
2011-01-10,Spring,2011,Jan,9,No Holiday,Monday,Misty,0.14,0.1212,50.0,0.2537,2,92,94,Ideal,weekdays
2011-01-10,Spring,2011,Jan,10,No Holiday,Monday,Misty,0.14,0.1212,50.0,0.2985,0,31,31,Ideal,weekdays
2011-01-10,Spring,2011,Jan,11,No Holiday,Monday,Misty,0.16,0.1364,47.0,0.2836,2,28,30,Ideal,weekdays
2011-01-10,Spring,2011,Jan,12,No Holiday,Monday,Misty,0.2,0.1818,40.0,0.2836,5,47,52,Terlalu kering,weekdays
2011-01-10,Spring,2011,Jan,13,No Holiday,Monday,Misty,0.2,0.1818,40.0,0.2836,4,50,54,Terlalu kering,weekdays
2011-01-10,Spring,2011,Jan,14,No Holiday,Monday,Misty,0.2,0.197,40.0,0.2239,0,47,47,Terlalu kering,weekdays
2011-01-10,Spring,2011,Jan,15,No Holiday,Monday,Misty,0.2,0.197,40.0,0.2239,2,43,45,Terlalu kering,weekdays
2011-01-10,Spring,2011,Jan,16,No Holiday,Monday,Clear,0.2,0.2121,40.0,0.1343,4,70,74,Terlalu kering,weekdays
2011-01-10,Spring,2011,Jan,17,No Holiday,Monday,Clear,0.2,0.2273,40.0,0.1045,4,174,178,Terlalu kering,weekdays
2011-01-10,Spring,2011,Jan,18,No Holiday,Monday,Clear,0.2,0.197,40.0,0.2239,1,154,155,Terlalu kering,weekdays
2011-01-10,Spring,2011,Jan,19,No Holiday,Monday,Clear,0.16,0.1667,47.0,0.1642,3,92,95,Ideal,weekdays
2011-01-10,Spring,2011,Jan,20,No Holiday,Monday,Clear,0.16,0.1667,50.0,0.1642,1,73,74,Ideal,weekdays
2011-01-10,Spring,2011,Jan,21,No Holiday,Monday,Clear,0.14,0.1364,59.0,0.194,1,37,38,Ideal,weekdays
2011-01-10,Spring,2011,Jan,22,No Holiday,Monday,Clear,0.14,0.1515,59.0,0.1642,2,22,24,Ideal,weekdays
2011-01-10,Spring,2011,Jan,23,No Holiday,Monday,Clear,0.14,0.1515,59.0,0.1642,0,18,18,Ideal,weekdays
2011-01-11,Spring,2011,Jan,0,No Holiday,Tuesday,Clear,0.14,0.1667,59.0,0.1045,2,10,12,Ideal,weekdays
2011-01-11,Spring,2011,Jan,1,No Holiday,Tuesday,Clear,0.14,0.1515,59.0,0.1642,0,3,3,Ideal,weekdays
2011-01-11,Spring,2011,Jan,2,No Holiday,Tuesday,Misty,0.16,0.1515,55.00000000000001,0.194,0,3,3,Ideal,weekdays
2011-01-11,Spring,2011,Jan,5,No Holiday,Tuesday,Misty,0.16,0.1818,55.00000000000001,0.1343,0,6,6,Ideal,weekdays
2011-01-11,Spring,2011,Jan,6,No Holiday,Tuesday,Misty,0.16,0.1818,55.00000000000001,0.1343,0,27,27,Ideal,weekdays
2011-01-11,Spring,2011,Jan,7,No Holiday,Tuesday,Misty,0.16,0.2273,55.00000000000001,0.0,2,97,99,Ideal,weekdays
2011-01-11,Spring,2011,Jan,8,No Holiday,Tuesday,Misty,0.18,0.2121,51.0,0.0896,3,214,217,Ideal,weekdays
2011-01-11,Spring,2011,Jan,9,No Holiday,Tuesday,Misty,0.18,0.197,51.0,0.1642,3,127,130,Ideal,weekdays
2011-01-11,Spring,2011,Jan,10,No Holiday,Tuesday,Misty,0.2,0.2121,51.0,0.1642,3,51,54,Ideal,weekdays
2011-01-11,Spring,2011,Jan,11,No Holiday,Tuesday,Misty,0.2,0.2121,47.0,0.1343,4,31,35,Ideal,weekdays
2011-01-11,Spring,2011,Jan,12,No Holiday,Tuesday,Misty,0.2,0.2273,51.0,0.1045,2,55,57,Ideal,weekdays
2011-01-11,Spring,2011,Jan,13,No Holiday,Tuesday,Misty,0.2,0.2273,59.0,0.0896,6,46,52,Ideal,weekdays
2011-01-11,Spring,2011,Jan,14,No Holiday,Tuesday,Misty,0.2,0.2273,59.0,0.0896,3,60,63,Ideal,weekdays
2011-01-11,Spring,2011,Jan,15,No Holiday,Tuesday,Misty,0.16,0.197,80.0,0.0896,2,45,47,Terlalu Lembab,weekdays
2011-01-11,Spring,2011,Jan,16,No Holiday,Tuesday,Misty,0.16,0.1515,86.0,0.2239,4,72,76,Terlalu Lembab,weekdays
2011-01-11,Spring,2011,Jan,17,No Holiday,Tuesday,Misty,0.16,0.1515,86.0,0.2239,6,130,136,Terlalu Lembab,weekdays
2011-01-11,Spring,2011,Jan,18,No Holiday,Tuesday,Light_rainsnow,0.16,0.1818,93.0,0.1045,1,94,95,Terlalu Lembab,weekdays
2011-01-11,Spring,2011,Jan,19,No Holiday,Tuesday,Light_rainsnow,0.16,0.2273,93.0,0.0,0,51,51,Terlalu Lembab,weekdays
2011-01-11,Spring,2011,Jan,20,No Holiday,Tuesday,Light_rainsnow,0.16,0.1515,93.0,0.194,0,32,32,Terlalu Lembab,weekdays
2011-01-11,Spring,2011,Jan,21,No Holiday,Tuesday,Light_rainsnow,0.16,0.197,86.0,0.0896,0,20,20,Terlalu Lembab,weekdays
2011-01-11,Spring,2011,Jan,22,No Holiday,Tuesday,Light_rainsnow,0.16,0.1818,93.0,0.1045,1,28,29,Terlalu Lembab,weekdays
2011-01-11,Spring,2011,Jan,23,No Holiday,Tuesday,Light_rainsnow,0.16,0.197,93.0,0.0896,1,18,19,Terlalu Lembab,weekdays
2011-01-12,Spring,2011,Jan,0,No Holiday,Wednesday,Misty,0.16,0.197,86.0,0.0896,0,7,7,Terlalu Lembab,weekdays
2011-01-12,Spring,2011,Jan,1,No Holiday,Wednesday,Misty,0.16,0.1818,86.0,0.1045,0,6,6,Terlalu Lembab,weekdays
2011-01-12,Spring,2011,Jan,2,No Holiday,Wednesday,Clear,0.14,0.1515,86.0,0.1343,0,1,1,Terlalu Lembab,weekdays
2011-01-12,Spring,2011,Jan,5,No Holiday,Wednesday,Clear,0.14,0.1515,86.0,0.1642,0,5,5,Terlalu Lembab,weekdays
2011-01-12,Spring,2011,Jan,6,No Holiday,Wednesday,Clear,0.12,0.1515,93.0,0.1343,0,16,16,Terlalu Lembab,weekdays
2011-01-12,Spring,2011,Jan,7,No Holiday,Wednesday,Clear,0.14,0.1515,69.0,0.1343,0,54,54,Terlalu Lembab,weekdays
2011-01-12,Spring,2011,Jan,8,No Holiday,Wednesday,Clear,0.16,0.1667,59.0,0.1642,3,125,128,Ideal,weekdays
2011-01-12,Spring,2011,Jan,9,No Holiday,Wednesday,Clear,0.16,0.1364,59.0,0.3284,3,78,81,Ideal,weekdays
2011-01-12,Spring,2011,Jan,10,No Holiday,Wednesday,Clear,0.18,0.1818,55.00000000000001,0.2239,0,39,39,Ideal,weekdays
2011-01-12,Spring,2011,Jan,11,No Holiday,Wednesday,Clear,0.2,0.1818,51.0,0.3881,3,32,35,Ideal,weekdays
2011-01-12,Spring,2011,Jan,12,No Holiday,Wednesday,Clear,0.2,0.1515,47.0,0.5821,3,52,55,Ideal,weekdays
2011-01-12,Spring,2011,Jan,13,No Holiday,Wednesday,Clear,0.22,0.197,44.0,0.3582,0,49,49,Terlalu kering,weekdays
2011-01-12,Spring,2011,Jan,14,No Holiday,Wednesday,Clear,0.2,0.1818,47.0,0.3284,0,44,44,Ideal,weekdays
2011-01-12,Spring,2011,Jan,15,No Holiday,Wednesday,Clear,0.2,0.1667,47.0,0.4179,1,48,49,Ideal,weekdays
2011-01-12,Spring,2011,Jan,16,No Holiday,Wednesday,Clear,0.22,0.197,44.0,0.3284,5,63,68,Terlalu kering,weekdays
2011-01-12,Spring,2011,Jan,17,No Holiday,Wednesday,Clear,0.2,0.1818,47.0,0.3582,0,139,139,Ideal,weekdays
2011-01-12,Spring,2011,Jan,18,No Holiday,Wednesday,Clear,0.2,0.1515,47.0,0.5224,2,135,137,Ideal,weekdays
2011-01-12,Spring,2011,Jan,19,No Holiday,Wednesday,Clear,0.18,0.1515,47.0,0.4179,1,82,83,Ideal,weekdays
2011-01-12,Spring,2011,Jan,20,No Holiday,Wednesday,Clear,0.16,0.1364,50.0,0.3284,2,54,56,Ideal,weekdays
2011-01-12,Spring,2011,Jan,21,No Holiday,Wednesday,Clear,0.16,0.1364,55.00000000000001,0.3284,0,57,57,Ideal,weekdays
2011-01-12,Spring,2011,Jan,22,No Holiday,Wednesday,Clear,0.16,0.1212,55.00000000000001,0.4478,1,32,33,Ideal,weekdays
2011-01-12,Spring,2011,Jan,23,No Holiday,Wednesday,Clear,0.14,0.1061,59.0,0.4179,1,19,20,Ideal,weekdays
2011-01-13,Spring,2011,Jan,0,No Holiday,Thursday,Clear,0.14,0.1212,59.0,0.2836,1,6,7,Ideal,weekdays
2011-01-13,Spring,2011,Jan,1,No Holiday,Thursday,Clear,0.14,0.1212,50.0,0.2836,0,2,2,Ideal,weekdays
2011-01-13,Spring,2011,Jan,2,No Holiday,Thursday,Clear,0.14,0.1212,50.0,0.3582,0,2,2,Ideal,weekdays
2011-01-13,Spring,2011,Jan,3,No Holiday,Thursday,Clear,0.14,0.1212,50.0,0.3284,0,3,3,Ideal,weekdays
2011-01-13,Spring,2011,Jan,4,No Holiday,Thursday,Clear,0.14,0.1212,50.0,0.2537,0,4,4,Ideal,weekdays
2011-01-13,Spring,2011,Jan,5,No Holiday,Thursday,Clear,0.14,0.1212,50.0,0.2985,0,3,3,Ideal,weekdays
2011-01-13,Spring,2011,Jan,6,No Holiday,Thursday,Clear,0.12,0.1515,54.0,0.1343,0,28,28,Ideal,weekdays
2011-01-13,Spring,2011,Jan,7,No Holiday,Thursday,Clear,0.12,0.1515,54.0,0.1343,0,72,72,Ideal,weekdays
2011-01-13,Spring,2011,Jan,8,No Holiday,Thursday,Clear,0.14,0.1364,50.0,0.194,5,197,202,Ideal,weekdays
2011-01-13,Spring,2011,Jan,9,No Holiday,Thursday,Clear,0.14,0.1212,50.0,0.3284,2,137,139,Ideal,weekdays
2011-01-13,Spring,2011,Jan,10,No Holiday,Thursday,Misty,0.16,0.1364,50.0,0.3582,2,36,38,Ideal,weekdays
2011-01-13,Spring,2011,Jan,11,No Holiday,Thursday,Misty,0.2,0.1667,44.0,0.4478,4,33,37,Terlalu kering,weekdays
2011-01-13,Spring,2011,Jan,12,No Holiday,Thursday,Clear,0.2,0.1667,44.0,0.4179,3,49,52,Terlalu kering,weekdays
2011-01-13,Spring,2011,Jan,13,No Holiday,Thursday,Clear,0.22,0.197,41.0,0.4478,2,81,83,Terlalu kering,weekdays
2011-01-13,Spring,2011,Jan,14,No Holiday,Thursday,Clear,0.22,0.197,41.0,0.3881,3,39,42,Terlalu kering,weekdays
2011-01-13,Spring,2011,Jan,15,No Holiday,Thursday,Clear,0.24,0.2121,38.0,0.2985,5,55,60,Terlalu kering,weekdays
2011-01-13,Spring,2011,Jan,16,No Holiday,Thursday,Clear,0.24,0.2121,38.0,0.3582,2,76,78,Terlalu kering,weekdays
2011-01-13,Spring,2011,Jan,17,No Holiday,Thursday,Clear,0.2,0.1818,40.0,0.2836,4,158,162,Terlalu kering,weekdays
2011-01-13,Spring,2011,Jan,18,No Holiday,Thursday,Clear,0.2,0.1818,40.0,0.3284,3,141,144,Terlalu kering,weekdays
2011-01-13,Spring,2011,Jan,19,No Holiday,Thursday,Clear,0.16,0.1515,47.0,0.2537,1,98,99,Ideal,weekdays
2011-01-13,Spring,2011,Jan,20,No Holiday,Thursday,Clear,0.16,0.1515,47.0,0.2239,0,64,64,Ideal,weekdays
2011-01-13,Spring,2011,Jan,21,No Holiday,Thursday,Clear,0.14,0.1212,46.0,0.2985,0,40,40,Ideal,weekdays
2011-01-13,Spring,2011,Jan,22,No Holiday,Thursday,Clear,0.14,0.1212,46.0,0.3284,0,30,30,Ideal,weekdays
2011-01-13,Spring,2011,Jan,23,No Holiday,Thursday,Clear,0.12,0.1364,50.0,0.194,1,14,15,Ideal,weekdays
2011-01-14,Spring,2011,Jan,0,No Holiday,Friday,Clear,0.12,0.1364,50.0,0.194,0,14,14,Ideal,weekdays
2011-01-14,Spring,2011,Jan,1,No Holiday,Friday,Clear,0.1,0.1212,54.0,0.1642,0,5,5,Ideal,weekdays
2011-01-14,Spring,2011,Jan,2,No Holiday,Friday,Clear,0.1,0.1212,54.0,0.1343,0,1,1,Ideal,weekdays
2011-01-14,Spring,2011,Jan,3,No Holiday,Friday,Clear,0.1,0.1364,54.0,0.1045,0,1,1,Ideal,weekdays
2011-01-14,Spring,2011,Jan,5,No Holiday,Friday,Clear,0.1,0.1364,54.0,0.0896,0,8,8,Ideal,weekdays
2011-01-14,Spring,2011,Jan,6,No Holiday,Friday,Clear,0.1,0.1818,54.0,0.0,0,17,17,Ideal,weekdays
2011-01-14,Spring,2011,Jan,7,No Holiday,Friday,Clear,0.1,0.1212,74.0,0.1642,0,70,70,Terlalu Lembab,weekdays
2011-01-14,Spring,2011,Jan,8,No Holiday,Friday,Clear,0.12,0.1667,68.0,0.0,2,156,158,Terlalu Lembab,weekdays
2011-01-14,Spring,2011,Jan,9,No Holiday,Friday,Clear,0.14,0.1515,69.0,0.1343,0,117,117,Terlalu Lembab,weekdays
2011-01-14,Spring,2011,Jan,10,No Holiday,Friday,Clear,0.18,0.1818,55.00000000000001,0.194,4,40,44,Ideal,weekdays
2011-01-14,Spring,2011,Jan,11,No Holiday,Friday,Clear,0.18,0.1667,51.0,0.2836,6,47,53,Ideal,weekdays
2011-01-14,Spring,2011,Jan,12,No Holiday,Friday,Clear,0.2,0.197,44.0,0.2537,2,59,61,Terlalu kering,weekdays
2011-01-14,Spring,2011,Jan,13,No Holiday,Friday,Clear,0.22,0.197,37.0,0.3881,4,73,77,Terlalu kering,weekdays
2011-01-14,Spring,2011,Jan,14,No Holiday,Friday,Clear,0.22,0.2121,41.0,0.2836,5,59,64,Terlalu kering,weekdays
2011-01-14,Spring,2011,Jan,15,No Holiday,Friday,Clear,0.24,0.2424,38.0,0.1642,9,59,68,Terlalu kering,weekdays
2011-01-14,Spring,2011,Jan,16,No Holiday,Friday,Clear,0.22,0.2424,41.0,0.1045,3,87,90,Terlalu kering,weekdays
2011-01-14,Spring,2011,Jan,17,No Holiday,Friday,Clear,0.22,0.2273,41.0,0.1642,4,155,159,Terlalu kering,weekdays
2011-01-14,Spring,2011,Jan,18,No Holiday,Friday,Clear,0.2,0.2576,47.0,0.0,5,134,139,Ideal,weekdays
2011-01-14,Spring,2011,Jan,19,No Holiday,Friday,Clear,0.16,0.197,59.0,0.0896,3,89,92,Ideal,weekdays
2011-01-14,Spring,2011,Jan,20,No Holiday,Friday,Clear,0.18,0.2424,59.0,0.0,0,68,68,Ideal,weekdays
2011-01-14,Spring,2011,Jan,21,No Holiday,Friday,Clear,0.16,0.2273,69.0,0.0,4,48,52,Terlalu Lembab,weekdays
2011-01-14,Spring,2011,Jan,22,No Holiday,Friday,Misty,0.16,0.2273,69.0,0.0,2,34,36,Terlalu Lembab,weekdays
2011-01-14,Spring,2011,Jan,23,No Holiday,Friday,Misty,0.18,0.2424,55.00000000000001,0.0,1,26,27,Ideal,weekdays
2011-01-15,Spring,2011,Jan,0,No Holiday,Saturday,Clear,0.18,0.2424,55.00000000000001,0.0,3,25,28,Ideal,weekend
2011-01-15,Spring,2011,Jan,1,No Holiday,Saturday,Misty,0.16,0.197,59.0,0.0896,2,18,20,Ideal,weekend
2011-01-15,Spring,2011,Jan,2,No Holiday,Saturday,Misty,0.16,0.197,59.0,0.0896,0,12,12,Ideal,weekend
2011-01-15,Spring,2011,Jan,3,No Holiday,Saturday,Misty,0.16,0.2273,59.0,0.0,1,7,8,Ideal,weekend
2011-01-15,Spring,2011,Jan,4,No Holiday,Saturday,Misty,0.16,0.2273,59.0,0.0,0,5,5,Ideal,weekend
2011-01-15,Spring,2011,Jan,5,No Holiday,Saturday,Clear,0.16,0.2273,59.0,0.0,0,1,1,Ideal,weekend
2011-01-15,Spring,2011,Jan,6,No Holiday,Saturday,Clear,0.14,0.1667,63.0,0.1045,1,2,3,Ideal,weekend
2011-01-15,Spring,2011,Jan,7,No Holiday,Saturday,Clear,0.14,0.2121,63.0,0.0,1,9,10,Ideal,weekend
2011-01-15,Spring,2011,Jan,8,No Holiday,Saturday,Clear,0.14,0.1515,63.0,0.1343,1,22,23,Ideal,weekend
2011-01-15,Spring,2011,Jan,9,No Holiday,Saturday,Clear,0.16,0.1818,64.0,0.1343,2,31,33,Ideal,weekend
2011-01-15,Spring,2011,Jan,10,No Holiday,Saturday,Clear,0.18,0.197,59.0,0.1642,2,57,59,Ideal,weekend
2011-01-15,Spring,2011,Jan,11,No Holiday,Saturday,Clear,0.2,0.197,55.00000000000001,0.2239,18,54,72,Ideal,weekend
2011-01-15,Spring,2011,Jan,12,No Holiday,Saturday,Clear,0.24,0.2273,48.0,0.2239,15,74,89,Ideal,weekend
2011-01-15,Spring,2011,Jan,13,No Holiday,Saturday,Clear,0.28,0.2576,38.0,0.2985,21,80,101,Terlalu kering,weekend
2011-01-15,Spring,2011,Jan,14,No Holiday,Saturday,Clear,0.3,0.2879,39.0,0.2836,26,92,118,Terlalu kering,weekend
2011-01-15,Spring,2011,Jan,15,No Holiday,Saturday,Misty,0.32,0.3182,36.0,0.194,21,108,129,Terlalu kering,weekend
2011-01-15,Spring,2011,Jan,16,No Holiday,Saturday,Misty,0.34,0.3333,34.0,0.194,33,95,128,Terlalu kering,weekend
2011-01-15,Spring,2011,Jan,17,No Holiday,Saturday,Misty,0.32,0.303,36.0,0.2836,29,54,83,Terlalu kering,weekend
2011-01-15,Spring,2011,Jan,18,No Holiday,Saturday,Misty,0.3,0.2879,45.0,0.2537,15,69,84,Ideal,weekend
2011-01-15,Spring,2011,Jan,19,No Holiday,Saturday,Misty,0.32,0.303,39.0,0.2537,14,60,74,Terlalu kering,weekend
2011-01-15,Spring,2011,Jan,20,No Holiday,Saturday,Misty,0.32,0.303,39.0,0.2537,6,35,41,Terlalu kering,weekend
2011-01-15,Spring,2011,Jan,21,No Holiday,Saturday,Misty,0.32,0.303,39.0,0.2239,6,51,57,Terlalu kering,weekend
2011-01-15,Spring,2011,Jan,22,No Holiday,Saturday,Misty,0.3,0.3182,42.0,0.1045,0,26,26,Terlalu kering,weekend
2011-01-15,Spring,2011,Jan,23,No Holiday,Saturday,Clear,0.3,0.2879,45.0,0.2836,5,39,44,Ideal,weekend
2011-01-16,Spring,2011,Jan,0,No Holiday,Sunday,Clear,0.26,0.303,56.00000000000001,0.0,6,33,39,Ideal,weekend
2011-01-16,Spring,2011,Jan,1,No Holiday,Sunday,Clear,0.26,0.2727,56.00000000000001,0.1343,4,19,23,Ideal,weekend
2011-01-16,Spring,2011,Jan,2,No Holiday,Sunday,Clear,0.26,0.2879,56.00000000000001,0.0896,3,13,16,Ideal,weekend
2011-01-16,Spring,2011,Jan,3,No Holiday,Sunday,Clear,0.22,0.2727,69.0,0.0,9,6,15,Terlalu Lembab,weekend
2011-01-16,Spring,2011,Jan,4,No Holiday,Sunday,Clear,0.26,0.2576,56.00000000000001,0.1642,0,1,1,Ideal,weekend
2011-01-16,Spring,2011,Jan,5,No Holiday,Sunday,Misty,0.26,0.2576,56.00000000000001,0.1642,1,1,2,Ideal,weekend
2011-01-16,Spring,2011,Jan,6,No Holiday,Sunday,Misty,0.26,0.2576,56.00000000000001,0.1642,0,1,1,Ideal,weekend
2011-01-16,Spring,2011,Jan,7,No Holiday,Sunday,Misty,0.24,0.2121,56.00000000000001,0.2985,0,3,3,Ideal,weekend
2011-01-16,Spring,2011,Jan,8,No Holiday,Sunday,Clear,0.22,0.2121,55.00000000000001,0.2836,0,18,18,Ideal,weekend
2011-01-16,Spring,2011,Jan,9,No Holiday,Sunday,Clear,0.22,0.2121,51.0,0.2537,3,29,32,Ideal,weekend
2011-01-16,Spring,2011,Jan,10,No Holiday,Sunday,Clear,0.22,0.2121,51.0,0.2836,8,71,79,Ideal,weekend
2011-01-16,Spring,2011,Jan,11,No Holiday,Sunday,Clear,0.24,0.2273,44.0,0.2537,23,70,93,Terlalu kering,weekend
2011-01-16,Spring,2011,Jan,12,No Holiday,Sunday,Clear,0.24,0.2121,41.0,0.2836,29,75,104,Terlalu kering,weekend
2011-01-16,Spring,2011,Jan,13,No Holiday,Sunday,Clear,0.26,0.2273,35.0,0.2985,23,95,118,Terlalu kering,weekend
2011-01-16,Spring,2011,Jan,14,No Holiday,Sunday,Clear,0.28,0.2727,36.0,0.2537,22,69,91,Terlalu kering,weekend
2011-01-16,Spring,2011,Jan,15,No Holiday,Sunday,Clear,0.26,0.2424,38.0,0.2537,35,78,113,Terlalu kering,weekend
2011-01-16,Spring,2011,Jan,16,No Holiday,Sunday,Clear,0.24,0.2273,38.0,0.2239,22,77,99,Terlalu kering,weekend
2011-01-16,Spring,2011,Jan,17,No Holiday,Sunday,Clear,0.22,0.2121,37.0,0.2537,23,82,105,Terlalu kering,weekend
2011-01-16,Spring,2011,Jan,18,No Holiday,Sunday,Clear,0.2,0.2121,40.0,0.1642,11,56,67,Terlalu kering,weekend
2011-01-16,Spring,2011,Jan,19,No Holiday,Sunday,Clear,0.18,0.197,47.0,0.1343,14,47,61,Ideal,weekend
2011-01-16,Spring,2011,Jan,20,No Holiday,Sunday,Clear,0.18,0.197,47.0,0.1642,7,50,57,Ideal,weekend
2011-01-16,Spring,2011,Jan,21,No Holiday,Sunday,Clear,0.18,0.197,51.0,0.1642,6,22,28,Ideal,weekend
2011-01-16,Spring,2011,Jan,22,No Holiday,Sunday,Misty,0.2,0.2121,49.0,0.1343,2,19,21,Ideal,weekend
2011-01-16,Spring,2011,Jan,23,No Holiday,Sunday,Misty,0.2,0.2273,40.0,0.1045,0,18,18,Terlalu kering,weekend
2011-01-17,Spring,2011,Jan,0,Holiday,Monday,Misty,0.2,0.197,47.0,0.2239,1,16,17,Ideal,weekdays
2011-01-17,Spring,2011,Jan,1,Holiday,Monday,Misty,0.2,0.197,44.0,0.194,1,15,16,Terlalu kering,weekdays
2011-01-17,Spring,2011,Jan,2,Holiday,Monday,Misty,0.18,0.1667,43.0,0.2537,0,8,8,Terlalu kering,weekdays
2011-01-17,Spring,2011,Jan,3,Holiday,Monday,Misty,0.18,0.1818,43.0,0.194,0,2,2,Terlalu kering,weekdays
2011-01-17,Spring,2011,Jan,4,Holiday,Monday,Misty,0.18,0.197,43.0,0.1343,1,2,3,Terlalu kering,weekdays
2011-01-17,Spring,2011,Jan,5,Holiday,Monday,Misty,0.18,0.197,43.0,0.1642,0,1,1,Terlalu kering,weekdays
2011-01-17,Spring,2011,Jan,6,Holiday,Monday,Misty,0.18,0.1818,43.0,0.194,0,5,5,Terlalu kering,weekdays
2011-01-17,Spring,2011,Jan,7,Holiday,Monday,Misty,0.16,0.1818,50.0,0.1343,4,9,13,Ideal,weekdays
2011-01-17,Spring,2011,Jan,8,Holiday,Monday,Misty,0.16,0.1515,47.0,0.2239,3,30,33,Ideal,weekdays
2011-01-17,Spring,2011,Jan,9,Holiday,Monday,Misty,0.16,0.1515,47.0,0.2239,8,39,47,Ideal,weekdays
2011-01-17,Spring,2011,Jan,10,Holiday,Monday,Misty,0.16,0.1515,50.0,0.2537,7,50,57,Ideal,weekdays
2011-01-17,Spring,2011,Jan,11,Holiday,Monday,Misty,0.16,0.1515,55.00000000000001,0.194,9,55,64,Ideal,weekdays
2011-01-17,Spring,2011,Jan,12,Holiday,Monday,Misty,0.18,0.197,47.0,0.1343,10,70,80,Ideal,weekdays
2011-01-17,Spring,2011,Jan,13,Holiday,Monday,Misty,0.18,0.197,47.0,0.1343,13,80,93,Ideal,weekdays
2011-01-17,Spring,2011,Jan,14,Holiday,Monday,Misty,0.18,0.2121,43.0,0.1045,12,74,86,Terlalu kering,weekdays
2011-01-17,Spring,2011,Jan,15,Holiday,Monday,Misty,0.2,0.2121,47.0,0.1642,21,72,93,Ideal,weekdays
2011-01-17,Spring,2011,Jan,16,Holiday,Monday,Misty,0.2,0.2121,47.0,0.1642,6,76,82,Ideal,weekdays
2011-01-17,Spring,2011,Jan,17,Holiday,Monday,Clear,0.2,0.197,51.0,0.194,4,67,71,Ideal,weekdays
2011-01-17,Spring,2011,Jan,18,Holiday,Monday,Misty,0.18,0.1667,55.00000000000001,0.2537,7,85,92,Ideal,weekdays
2011-01-17,Spring,2011,Jan,19,Holiday,Monday,Light_rainsnow,0.18,0.1818,59.0,0.194,2,58,60,Ideal,weekdays
